provincia;municipio;agregado;zona;poligono;parcela;recinto;dn_surface;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
35;22;0;0;4;162;1;3154,330253;54,85255241;70,9137001;86,04285431;101,5547218;125,9500809;125,4723663;159,6900024;155,4983063;106,4142227;88,20170975;59,3105793;44,72798538
35;22;0;0;4;162;14;212,9928325;54,90396969;70,95210233;86,10493279;101,6114364;126,0001831;125,5219753;159,7289276;155,5507856;106,4593438;88,2477146;59,35890998;44,76389061
35;22;0;0;4;164;1;1525,989258;54,57078045;70,66189534;85,53337791;101,0707506;125,370816;124,952499;158,720052;154,4400707;105,8967207;87,82686156;58,95981903;44,53188882
35;22;0;0;4;164;2;68,6850043;54,62163524;70,69296055;85,56584835;101,0973877;125,3689183;124,9592535;158,6325105;154,3635237;105,8953436;87,85166617;58,99251218;44,56702327
35;22;0;0;4;166;5;1245,777195;54,65339267;70,70948335;85,57413097;101,1017795;125,3462319;124,9457537;158,5254271;154,2624265;105,875097;87,85842499;59,00666801;44,58877387
35;22;0;0;4;166;11;131,3139023;54,57340838;70,64047287;85,43873328;100,9734705;125,197847;124,8104684;158,2936075;154,0070439;105,7411526;87,75814705;58,91172656;44,53253908
35;22;0;0;4;168;1;1394,319294;54,25651306;70,43444414;85,18603344;100,7562524;125,1187564;124,6945724;158,6132325;154,2539786;105,6688063;87,56661862;58,68222205;44,31366817
35;22;0;0;4;168;5;357,1593043;54,25698262;70,43040206;85,16827853;100,7379244;125,0861802;124,6678949;158,5326969;154,1722203;105,6395914;87,55367155;58,6733526;44,31390202
35;22;0;0;4;169;1;514,9282581;54,2633057;70,44293129;85,20835975;100,7782916;125,1509564;124,722082;158,6811696;154,3247264;105,6976981;87,58307643;58,69573578;44,31843471
35;22;0;0;4;169;2;213,0235467;54,16889284;70,37180008;85,09269268;100,6722346;125,0546049;124,6278138;158,5981122;154,2170412;105,6107153;87,49642496;58,6066101;44,25288554
35;22;0;0;4;170;4;4469,748064;54,29130173;70,47397614;85,28385671;100,8520737;125,2537282;124,810763;158,8884989;154,5425618;105,7896754;87,63869985;58,74303945;44,33790207
35;22;0;0;4;170;11;1999,749129;54,37023397;70,54488482;85,42766636;100,9890191;125,4188549;124,9585481;159,1675377;154,8461318;105,9373304;87,74507503;58,84142302;44,39254823
35;22;0;0;4;170;14;70,25657545;54,31932449;70,47596741;85,23890686;100,8020782;125,1394348;124,7216721;158,5619812;154,2173309;105,6877594;87,60668182;58,72927094;44,3571701
35;22;0;0;4;171;1;1218,430595;54,39473715;70,5705599;85,48724018;101,0468251;125,4969322;125,0261783;159,3211657;155,0086929;106,0067486;87,78881793;58,87946697;44,40934984
35;22;0;0;4;171;5;101,592035;54,48702818;70,63944177;85,59777701;101,1477138;125,5859223;125,114072;159,3900629;155,1017556;106,0868125;87,87119281;58,96554916;44,47348755
35;22;0;0;4;172;3;1088,183663;54,37861076;70,57253158;85,52500231;101,0877609;125,5841422;125,0941706;159,5658197;155,2540614;106,083184;87,81553935;58,89296253;44,39744835
35;22;0;0;4;172;4;669,3538077;54,37382687;70,56117094;85,48756013;101,0499958;125,5224283;125,043337;159,4194138;155,1036432;106,02885;87,78844156;58,87266728;44,39454946
35;22;0;0;4;174;1;688,1667896;54,36540661;70,56557444;85,52094917;101,0854143;125,5926046;125,0987565;159,6090688;155,2948872;106,0903192;87,81221319;58,88648369;44,38808053
35;22;0;0;4;175;1;1390,042472;54,48915662;70,64064881;85,59875476;101,1484367;125,5851518;125,1137982;159,3846575;155,0967749;106,0861499;87,87195418;58,96672998;44,47496653
35;22;0;0;4;175;3;1637,440291;54,49011256;70,6532173;85,64823814;101,1989946;125,6729222;125,1851515;159,6024112;155,3190381;106,1633544;87,907524;58,99189443;44,4750928
35;22;0;0;4;177;1;624,9987689;54,37307105;70,57575157;85,54816821;101,1122984;125,6324758;125,1323207;159,6963511;155,3857927;106,1254141;87,83201043;58,90260606;44,39310168
35;22;0;0;4;180;1;3907,258226;54,58067449;70,75524394;85,89615377;101,4407603;126,0102208;125,473025;160,3011169;156,0547892;106,4593277;88,08735657;59,14581935;44,53523254
35;22;0;0;4;182;1;989,279735;54,27855379;70,47512546;85,3125175;100,8832821;125,3206266;124,8632688;159,074706;154,7289269;105,8490311;87,65922366;58,75329303;44,32890813
35;22;0;0;4;183;3;10545,76639;54,13002523;70,3719546;85,16653315;100,7537422;125,234478;124,7683945;159,1054382;154,7235438;105,7704684;87,54933294;58,63078435;44,22547086
35;22;0;0;4;184;2;967,7919792;54,11519032;70,38381642;85,24232006;100,833871;125,3892505;124,8916367;159,5152814;155,1371929;105,9068985;87,60396894;58,66340956;44,21403922
35;22;0;0;4;186;1;3619,326748;54,03455162;70,34741592;85,24205017;100,8452072;125,4857216;124,9558105;159,8920975;155,5011826;105,9894447;87,60142517;58,63526344;44,15592384
35;22;0;0;4;188;1;108,000918;56,16355039;71,79120723;87,21634089;102,5897807;126,4946246;126,1466176;158,8414821;154,9571009;106,9171541;89,07780758;60,32862978;45,64398754
35;22;0;0;4;189;1;192,6251724;54,82973886;70,87655571;85,93308679;101,4457405;125,78072;125,3308746;159,3057622;155,1006626;106,2645142;88,12239073;59,24722544;44,71249429
35;22;0;0;4;191;1;4531,879707;53,81052113;70,1887455;85,00989723;100,638504;125,3351994;124,7964268;159,8849373;155,4379692;105,853157;87,42744637;58,44349194;43,99973869
35;22;0;0;4;191;2;198,6325585;53,80919734;70,18747587;85,00721995;100,6359106;125,3319008;124,7935433;159,878853;155,4314585;105,8502415;87,42545199;58,44175123;43,99886331
35;22;0;0;4;192;1;2632,400936;53,86551814;70,21974425;85,03499256;100,6562227;125,3142024;124,7888088;159,7407589;155,3048282;105,8360443;87,44705766;58,47518427;44,0389671
35;22;0;0;4;193;1;4411,947535;53,76272885;70,14002366;84,9010242;100,5329803;125,195014;124,6753219;159,6112074;155,1472843;105,7296395;87,34710526;58,37397494;43,96808624
35;22;0;0;4;195;1;2711,351888;53,95971489;70,27691269;85,09409332;100,7033958;125,3077736;124,7994919;159,5686188;155,1529236;105,8323479;87,49238968;58,53698349;44,10549927
35;22;0;0;4;197;1;1912,928094;53,86889306;70,20424852;84,96652185;100,5849189;125,185712;124,6855186;159,4129658;154,9718785;105,723417;87,397318;58,44308258;44,04296573
35;22;0;0;4;198;2;325,1612673;53,71375265;70,08910735;84,78520416;100,4203537;125,0433578;124,5444581;159,3125715;154,8312357;105,5953555;87,26128371;58,30062432;43,93544672
35;22;0;0;4;199;5;2879,688263;53,78940974;70,13292424;84,82362886;100,4488527;125,0218094;124,5394108;159,1351511;154,6695344;105,5773993;87,2909722;58,34567522;43,98870493
35;22;0;0;4;199;7;243,2527409;53,73657608;70,09997559;84,78729248;100,4190903;125,0195236;124,5288773;159,2158813;154,7385406;105,5746307;87,26325226;58,30961609;43,9516983
35;22;0;0;4;200;1;1110,221984;53,99743255;70,272699;85,00747399;100,608547;125,1053633;124,6414825;159,0022926;154,5858024;105,6542886;87,4301729;58,50723502;44,13360644
35;22;0;0;4;201;6;494,3364346;53,87342351;70,18301506;84,87183479;100,4863568;125,0081966;124,5420539;158,9643069;154,5165594;105,5664012;87,32808279;58,39815637;44,04753533
35;22;0;0;4;201;8;48,71103428;53,99220657;70,26558685;84,98808289;100,5892792;125,0764999;124,6171036;158,9393768;154,5205078;105,6286011;87,41589355;58,49585724;44,13010025
35;22;0;0;4;202;1;5261,020968;53,93514125;70,21735382;84,89702861;100,5034765;124,9798381;124,5289256;158,7938131;154,358434;105,541832;87,34789276;58,4314092;44,09064356
35;22;0;0;4;202;2;682,848836;53,8406745;70,15947698;84,83664102;100,4547517;124,9836741;124,5167362;158,9570444;154,501086;105,5442046;87,30157538;58,36965201;44,0248003
35;22;0;0;4;202;3;649,2387449;53,95643075;70,23266527;84,91997116;100,5241101;124,9959129;124,5455072;158,7987969;154,3687484;105,5563918;87,3651791;58,44995633;44,10542263
35;22;0;0;4;431;1;765,7084764;51,47954162;68,43976698;82,28481957;98,18430054;123,173766;122,682316;158,2617536;153,2102385;103,9065892;85,3541983;56,29556087;42,38755521
35;22;0;0;4;401;11;3121,809171;51,60950851;68,5065918;82,32632446;98,19986725;123,0662308;122,6090927;157,8579178;152,847908;103,7845039;85,35947418;56,36933517;42,47316742
35;22;0;0;4;420;3;2524,116544;51,67680025;68,61021979;82,58270182;98,46357229;123,5013725;122,9794101;158,71383;153,7067874;104,2204688;85,60448993;56,50550963;42,52697081
35;22;0;0;4;420;1;1378,309255;52,06469253;68,90430773;83,04344636;98,87648129;123,8714597;123,335873;159,0319119;154,1293018;104,5475355;85,95183996;56,8682923;42,79306643
35;22;0;0;4;420;14;1473,35534;52,10346031;68,95911026;83,18031693;99,01540375;124,0898857;123,5203247;159,4826355;154,5889282;104,7545395;86,06974792;56,94355392;42,81986618
35;22;0;0;4;420;2;837,5989726;51,85946142;68,74572354;82,78902114;98,64628987;123,6536966;123,1289206;158,8156878;153,858531;104,3524596;85,75752481;56,6719874;42,65196239
35;22;0;0;4;420;15;252,5542524;52,3830246;69,16366837;83,49110428;99,29043761;124,310004;123,7394172;159,6102513;154,7941838;104,9419171;86,29554133;57,19622853;43,01075007
35;22;0;0;4;413;12;110,8335516;52,19190002;69,07307969;83,45678623;99,29344933;124,5107256;123,8760935;160,3521593;155,4834663;105,1440151;86,29790009;57,10022524;42,87797624
35;22;0;0;4;413;10;120,0519481;52,21960872;69,08949828;83,47410192;99,30600319;124,5049704;123,8750769;160,302419;155,4419912;105,1356069;86,30732243;57,11972133;42,89680437
35;22;0;0;4;434;13;93,93368579;50,97010803;68,03029633;81,64474487;97,60448456;122,57798;122,1231079;157,6815491;152,5167694;103,3301926;84,81488037;55,80895615;42,02613831
35;22;0;0;4;436;1;1062,844319;51,27288246;68,27033234;82,01005173;97,93228531;122,9027252;122,4307594;157,9584885;152,8609543;103,6450386;85,12293243;56,09176445;42,24102592
35;22;0;0;4;437;4;58,33691467;51,22272399;68,21934858;81,91624135;97,84121398;122,7740663;122,3169124;157,7633511;152,6606071;103,5112961;85,03100841;56,0319893;42,20244884
35;22;0;0;4;409;1;3487,36745;52,12575011;68,98526589;83,2404744;99,07526273;124,177515;123,5950474;159,6569145;154,769243;104,8359279;86,11937966;56,97896708;42,83485421
35;22;0;0;4;399;18;24,08659914;52,09069224;68,8748046;82,89296811;98,70998003;123,5380912;123,0653162;158,2236763;153,3294534;104,2266979;85,81279228;56,81273327;42,80983378
35;22;0;0;4;399;4;210,8340779;52,10471183;68,8792516;82,88511449;98,698749;123,5043315;123,0393491;158,1240895;153,2331964;104,1943342;85,80485568;56,81469789;42,81942497
35;22;0;0;4;399;2;1231,156808;51,97249012;68,8017606;82,81717839;98,65264017;123,5487719;123,0576966;158,4223966;153,4982918;104,2411835;85,76002532;56,73171785;42,72821565
35;22;0;0;4;399;9;211,8347816;52,05721435;68,85316846;82,86832281;98,69029407;123,5344843;123,057683;158,2653776;153,3629086;104,2241177;85,7945874;56,78846533;42,78662039
35;22;0;0;4;424;1;1067,17687;51,6476059;68,57851791;82,51688004;98,39856339;123,4073753;122,897686;158,5477753;153,5358658;104,1278725;85,54499435;56,46547699;42,50557518
35;22;0;0;4;424;2;605,6251267;51,64622685;68,57926534;82,52118919;98,40357742;123,4185851;122,9068187;158,5737392;153,5609401;104,1394917;85,55000101;56,4666324;42,50486692
35;22;0;0;4;425;2;3701,387489;51,63504028;68,5643959;82,48714447;98,36904144;123,3637543;122,859848;158,4700317;153,4562836;104,0845375;85,51763153;56,44769096;42,49622536
35;22;0;0;4;427;1;531,0184602;51,56495275;68,5029981;82,37878415;98,26701211;123,2416356;122,7494419;158,2983023;153,2692466;103,9666774;85,42553393;56,37211473;42,44641969
35;22;0;0;4;429;1;758,7992422;51,49539441;68,44987098;82,2971958;98,19410147;123,1752914;122,6855328;158,245621;153,1989692;103,9060101;85,36161334;56,30775027;42,39814346
35;22;0;0;4;415;3;6790,583528;52,07728831;68,98612213;83,3159078;99,16725667;124,3986918;123,7697296;160,2341919;155,3305664;105,0523249;86,19907379;56,98980331;42,80146281
35;22;0;0;4;415;1;306,4206555;52,09870342;68,99897073;83,32998786;99,17762025;124,3952697;123,769672;160,1993128;155,3023154;105,0463468;86,20655432;57,00524944;42,81587914
35;22;0;0;4;415;2;250,5311236;52,14370766;69,04071602;83,41269202;99,25667416;124,4935878;123,8558115;160,3732734;155,4898813;105,1336698;86,26974344;57,06025833;42,8455809
35;22;0;0;4;417;1;638,0962048;;;;;;;;;;;;
35;22;0;0;4;430;1;369,3274312;51,47664202;68,43626115;82,27738181;98,17683876;123,1622083;122,6723148;158,2412866;153,1895713;103,8947752;85,34693155;56,29126261;42,38528356
35;22;0;0;4;543;2;628,7106679;50,66470484;67,76220045;81,2452528;97,24035923;122,1423486;121,722414;157,2679001;152,0642483;102,8594585;84,4153347;55,51655921;41,79462576
35;22;0;0;4;444;1;1830,839839;50,87301499;67,93322343;81,48663627;97,45419711;122,3656785;121,9334962;157,4119754;152,2428499;103,0963841;84,64465405;55,70453499;41,94849969
35;22;0;0;4;445;5;531,8664408;50,88912343;67,94502826;81,50126579;97,46621446;122,3734295;121,9417438;157,4051692;152,2396908;103,1038898;84,65690443;55,71757771;41,9598946
35;22;0;0;4;447;2;251,939284;50,78151886;67,86011765;81,38652866;97,36702666;122,2819774;121,8531151;157,3750844;152,1891454;103,0090451;84,55239297;55,62404947;41,88175181
35;22;0;0;4;448;3;52,91811499;50,83476013;67,90489263;81,45023136;97,42378682;122,3440316;121,9111367;157,4206908;152,2428895;103,0754612;84,6142059;55,67285702;41,92144076
35;22;0;0;4;462;3;115,4465504;50,78012262;67,85714505;81,37970831;97,35976855;122,268258;121,8413225;157,3510876;152,1661731;102,993596;84,5438379;55,62086794;41,88007347
35;22;0;0;4;463;1;704,4305426;50,78805648;67,86212419;81,38331985;97,36155623;122,2643521;121,8387243;157,331724;152,1490269;102,9891458;84,54605544;55,6258996;41,88547729
35;22;0;0;4;538;4;609,8953703;50,75523507;67,83387459;81,33448205;97,31506906;122,2076343;121,786548;157,260514;152,0724623;102,9307828;84,50106186;55,59200265;41,86122712
35;22;0;0;4;538;17;219,270605;50,69872351;67,78929374;81,28023935;97,27016732;122,1698336;121,7491151;157,2717155;152,0738917;102,8891975;84,44879669;55,54547401;41,81966193
35;22;0;0;4;545;4;82,57682986;50,6544331;67,75400343;81,23600112;97,23296468;122,1364433;121,7165091;157,2727103;152,0674427;102,8525786;84,40596078;55,50835448;41,78698182
35;22;0;0;4;449;6;143,9363513;50,72141572;67,81280716;81,32496541;97,31469245;122,2355817;121,8077979;157,369567;152,1723735;102,9602927;84,49559307;55,57281775;41,83798787
35;22;0;0;4;452;1;300,7496464;50,62743688;67,73431882;81,2236463;97,22772819;122,1461696;121,723149;157,3392696;152,1288697;102,8605707;84,39291256;55,49130554;41,76727686
35;22;0;0;4;460;3;718,9432959;50,65451919;67,7560373;81,25003697;97,24958686;122,1653687;121,741918;157,3355533;152,129613;102,8818902;84,41880538;55,51377975;41,7873292
35;22;0;0;4;460;1;261,4717069;50,62547302;67,73229846;81,2209725;97,22531291;122,142631;121,7199868;157,3362316;152,1259266;102,8562729;84,38951004;55,48943524;41,76561227
35;22;0;0;4;443;1;3184,923021;50,8882618;67,94592285;81,5050621;97,47068405;122,3834991;121,9501839;157,4258804;152,2592773;103,1151314;84,66207886;55,7186203;41,95976639
35;22;0;0;4;443;13;214,9562392;50,93709898;67,99067983;81,57550984;97,53621473;122,4672209;122,0261387;157,5212596;152,3600989;103,2051526;84,73310514;55,76801954;41,99719591
35;22;0;0;4;464;1;498,949589;50,84167862;67,90439606;81,43877411;97,40896606;122,3070374;121,8803558;157,3389435;152,1661377;103,0341415;84,59740448;55,67174149;41,92457581
35;22;0;0;4;464;2;264,9457762;50,84167862;67,90439606;81,43877411;97,40896606;122,3070374;121,8803558;157,3389435;152,1661377;103,0341415;84,59740448;55,67174149;41,92457581
35;22;0;0;4;535;4;4519,617826;51,04862849;68,05963135;81,62227376;97,55764262;122,4067815;121,9856059;157,2312215;152,0999146;103,1397273;84,76322428;55,83633041;42,07361348
35;22;0;0;4;535;1;7077,027609;51,19509888;68,17260742;81,78814697;97,70556132;122,5451889;122,1199519;157,3151805;152,214976;103,276947;84,90520986;55,96752421;42,17809423
35;22;0;0;4;456;1;190,0495084;50,59296038;67,70491397;81,18821609;97,19805866;122,1153883;121,6940667;157,336293;152,1219813;102,8244321;84,35459294;55,46222447;41,740835
35;22;0;0;4;536;5;1785,609929;50,93665457;67,97391044;81,50600144;97,45705709;122,3198747;121,8996427;157,2135007;152,0593951;103,0513034;84,66072785;55,74045352;41,99321348
35;22;0;0;4;536;3;137,9281936;50,91731071;67,9594734;81,4918353;97,44676477;122,3159726;121,8946593;157,2369392;152,079244;103,0462037;84,64693888;55,72629598;41,97911925
35;22;0;0;4;530;3;559,7533454;51,3052932;68,25850012;81,91867125;97,82330343;122,6596732;122,2299032;157,4033813;152,3269702;103,3893474;85,01577634;56,06876571;42,25654247
35;22;0;0;4;473;4;236,0690666;51,36643298;68,3105804;82,01116215;97,91095878;122,762888;122,3245793;157,5415614;152,4779337;103,4903906;85,09467921;56,13353753;42,30042493
35;22;0;0;4;473;2;167,8231868;51,28962708;68,25334167;81,93191528;97,84215546;122,7073059;122,2686462;157,5324402;152,4514618;103,4366379;85,02896118;56,06777573;42,2461853
35;22;0;0;4;473;3;301,5416858;51,40930406;68,34238578;82,05473108;97,94863973;122,7926427;122,3547295;157,5436999;152,4897484;103,5191982;85,13082575;56,16994672;42,33069758
35;22;0;0;4;476;7;134,4309419;51,39247778;68,34333471;82,0883634;97,98968853;122,8854849;122,4307817;157,7701893;152,7090799;103,6135867;85,16678532;56,17700659;42,32081016
35;22;0;0;4;439;7;228,093253;51,39313198;68,35337434;82,120853;98,02511315;122,9537584;122,4879754;157,913484;152,8491413;103,6845592;85,20178636;56,19063182;42,32307287
35;22;0;0;4;496;17;598,6323494;51,4724553;68,38410536;82,09574222;97,97846007;122,7907158;122,3603741;157,4437633;152,4044885;103,5170714;85,16382551;56,21356811;42,37486038
35;22;0;0;4;496;3;379,9727547;51,66222468;68,52983435;82,31752123;98,17818537;122,9779014;122,5415911;157,5808937;152,5848216;103,6969934;85,3463532;56,38696881;42,50877661
35;22;0;0;4;496;13;176,7515825;51,57545676;68,46204023;82,20994763;98,07997926;122,8806338;122,4487865;157,490937;152,4749606;103,6038335;85,25816476;56,30497306;42,44756568
35;22;0;0;4;496;18;121,2122275;51,58377838;68,4675293;82,21530151;98,08387756;122,8803635;122,4495316;157,4775696;152,4634857;103,6036072;85,26255035;56,31067276;42,45339584
35;22;0;0;4;467;1;1223,167752;51,02505839;68,04935051;81,64162211;97,58686782;122,4763048;122,0434219;157,4226879;152,2853483;103,2077295;84,77986329;55,83404375;42,05737702
35;22;0;0;4;532;1;691,6730297;51,36154098;68,29836674;81,96442079;97,85979892;122,6770625;122,2508352;157,3557308;152,291719;103,4069033;85,05459538;56,11160887;42,29633328
35;22;0;0;4;532;2;1171,151896;51,28807874;68,24380996;81,89138346;97,79709574;122,6283117;122,2011619;157,3589999;152,2789016;103,3588083;84,99280675;56,05002901;42,24423203
35;22;0;0;4;522;1;555,7233201;51,39162474;68,32025694;81,99189336;97,88273654;122,6923174;122,2671487;157,3436201;152,2861723;103,4221088;85,07793644;56,13577309;42,31765126
35;22;0;0;4;519;1;1723,424702;51,55045329;68,43802679;82,15470161;98,02441998;122,8059864;122,3821506;157,357813;152,3358571;103,5327359;85,21345341;56,2708434;42,42983415
35;22;0;0;4;519;3;379,7065055;51,60589843;68,47989622;82,21732558;98,08054378;122,8563671;122,4315967;157,3881438;152,3788795;103,5810832;85,26470329;56,32047974;42,46887398
35;22;0;0;4;519;4;1893,299602;51,70347099;68,54970519;82,30547172;98,15449709;122,9031716;122,4827218;157,344374;152,3569398;103,6269075;85,3380163;56,39818783;42,5375969
35;22;0;0;4;482;1;420,3218691;51,52315279;68,42977593;82,18508277;98,06514137;122,9001786;122,4591071;157,6143916;152,5860844;103,6230431;85,23895832;56,27289299;42,41119366
35;22;0;0;4;487;2;401,7259332;51,65498544;68,53314378;82,34708254;98,21230219;123,0455549;122,5976117;157,7453446;152,7471013;103,7625543;85,37258331;56,39697985;42,50430803
35;22;0;0;4;479;1;396,8029704;51,4429784;68,37105178;82,10502179;97,99606359;122,8480253;122,405498;157,6170237;152,5702195;103,5732184;85,17361041;56,2054136;42,35481582
35;22;0;0;4;479;2;604,8863889;51,48711464;68,40440504;82,15330485;98,03871925;122,8851726;122,4421097;157,6344033;152,5976375;103,6089641;85,21344729;56,24437479;42,38596047
35;22;0;0;4;513;1;375,0992811;51,75241001;68,59028166;82,38185208;98,22777176;122,9872521;122,560341;157,4638141;152,4882688;103,706311;85,39888842;56,45128145;42,57194219
35;22;0;0;4;514;4;128,1951505;51,72880173;68,57441711;82,36508942;98,21488953;122,9848251;122,5554733;157,4947205;152,513855;103,7037811;85,38503265;56,43450165;42,55538177
35;22;0;0;4;527;1;59,62496497;51,48925781;68,39466858;82,10285187;97,98206329;122,7831802;122,3558044;157,4004822;152,3649139;103,5101166;85,16998291;56,22350693;42,38667297
35;22;0;0;4;508;4;683,3495913;51,96684403;68,74399544;82,586144;98,40315108;123,1083631;122,6891903;157,4128;152,4864472;103,8222972;85,56508006;56,62636624;42,72228632
35;22;0;0;4;509;2;511,0789898;51,9806784;68,75461461;82,60356298;98,41923733;123,1240357;122,7042565;157,4280143;152,5050114;103,8369855;85,57883011;56,6395374;42,73194821
35;22;0;0;4;505;4;7,79983671;51,97743988;68,75120544;82,59423065;98,4095993;123,1105804;122,6923523;157,401474;152,4774933;103,8245239;85,57176971;56,6341095;42,72970963
35;22;0;0;4;497;1;613,1158909;52,21853541;68,93014456;82,86342912;98,65153181;123,3193057;122,8998035;157,5159265;152,6492332;104,020748;85,7858025;56,84834359;42,89815983
35;22;0;0;4;358;5;4856,655522;52,22876358;68,95900345;82,97232819;98,76755524;123,5117836;123,062706;157,9523315;153,0908966;104,1998596;85,87106705;56,90212631;42,90561295
35;22;0;0;4;367;4;399,1159903;51,95348738;68,74555544;82,62889154;98,45338751;123,205672;122,7700336;157,6605468;152,7324733;103,9130645;85,59776966;56,64037336;42,71306321
35;22;0;0;4;360;6;119,4664378;52,24373059;68,95913236;82,94081645;98,73050564;123,4333149;122,9991987;157,744798;152,8857357;104,1266497;85,84582278;56,89333187;42,91586672
35;22;0;0;4;360;4;110,9942739;52,07336408;68,83626123;82,76817192;98,57908585;123,3198243;122,8814754;157,742024;152,8425472;104,0204159;85,70898716;56,74962789;42,79696227
35;22;0;0;4;351;4;128,6845035;52,22994355;68,94702261;82,91687955;98,70742274;123,4053208;122,9738742;157,7004512;152,8378466;104,1005216;85,82692788;56,87714429;42,90620761
35;22;0;0;4;351;8;60,15800681;52,32046514;69,0144964;83,01954882;98,79991562;123,4860665;123,0537242;157,7500095;152,909257;104,1758383;85,90786796;56,95842569;42,96935318
35;22;0;0;4;363;1;344,9942827;51,88162496;68,6864184;82,52279092;98,35315854;123,0939258;122,6665961;157,5115781;152,5660984;103,8077167;85,51282659;56,56479452;42,66259569
35;22;0;0;4;364;2;2584,578913;51,94790458;68,73840141;82,60883597;98,43268218;123,174432;122,7429926;157,5965988;152,6669945;103,8836132;85,58164972;56,62918908;42,70905991
35;22;0;0;4;366;2;252,3133108;52,04643594;68,81401565;82,72847929;98,54170933;123,2781616;122,8429963;157,6863833;152,7803286;103,9812361;85,67722599;56,7212763;42,77806179
35;22;0;0;4;405;1;689,228655;52,35258212;69,14688917;83,47747846;99,28195679;124,3251306;123,7472759;159,6906061;154,8665959;104,9575221;86,2879366;57,17766835;42,98955104
35;22;0;0;4;398;7;479,6707061;52,09131942;68,87509367;82,89295116;98,70983413;123,5372381;123,0646973;158,220739;153,3266632;104,2258804;85,81273512;56,81296772;42,81026587
35;22;0;0;4;398;1;172,8417341;52,11951229;68,90062351;82,94209622;98,75685089;123,5955588;123,1168038;158,3142114;153,4271762;104,2805597;85,85257106;56,84612;42,82999536
35;22;0;0;4;396;4;810,6971213;52,23333124;68,98020131;83,04967398;98,8494559;123,6542446;123,1812892;158,2797302;153,4206867;104,3335911;85,93503335;56,93915019;42,90909513
35;22;0;0;4;396;1;907,5096402;52,2452388;68,99388633;83,08196416;98,88162186;123,7009888;123,2215202;158,3714445;153,5156207;104,3773447;85,96142408;56,95840414;42,9174218
35;22;0;0;4;393;6;75,23631429;52,34646116;69,07850183;83,23211579;99,02211539;123,8578482;123,3650385;158,5879617;153,758102;104,5223612;86,08017442;57,06584721;42,98770419
35;22;0;0;4;394;3;127,0943492;52,45769403;69,17105814;83,39613774;99,17533653;124,0272736;123,5201328;158,8217824;154,021092;104,6777067;86,20856332;57,18361034;43,06457539
35;22;0;0;4;410;4;284,288045;52,19326857;69,05295041;83,38183561;99,21262497;124,360897;123,7540357;159,9965224;155,1280707;105,0031156;86,23173231;57,06871645;42,87999983
35;22;0;0;4;410;1;110,3726883;52,18285889;69,03862022;83,34591602;99,17629094;124,3048029;123,706833;159,8784031;155,0069411;104,9512237;86,20202631;57,0488045;42,87323733
35;22;0;0;4;375;5;418,0778744;52,26146298;68,99023333;83,03748064;98,83093828;123,5944591;123,1358571;158,0962473;153,2433496;104,277121;85,92329637;56,94440882;42,92854484
35;22;0;0;4;383;1;2049,398609;52,79416517;69,44053269;83,85588143;99,5998993;124,465202;123,9278445;159,3619926;154,6513091;105,0733715;86,56101854;57,5238794;43,29601849
35;22;0;0;4;421;1;791,8157404;53,24471215;69,71188987;84,12187712;99,80301312;124,3985448;123,9437918;158,4825323;153,8729096;105,0145668;86,76065789;57,81465779;43,6117807
35;22;0;0;4;305;1;1024,250731;53,67845648;70,01764214;84,55838058;100,1903598;124,6725593;124,2362179;158,4554993;153,9517228;105,2643559;87,09312705;58,17722781;43,91272983
35;22;0;0;4;306;2;1182,366138;53,56446709;69,92479716;84,39049618;100,0329573;124,5036591;124,0794062;158,2273717;153,6924213;105,111347;86,9664872;58,0558135;43,83361056
35;22;0;0;4;327;1;1225,074255;52,73440471;69,36085434;83,64935301;99,39291263;124,15257;123,6641586;158,6942919;153,9616575;104,7900688;86,39991597;57,4056242;43,25695389
35;22;0;0;4;410;3;152,4910429;52,30571616;69,15061335;83,56434925;99,38434309;124,5594207;123,9311229;160,3171635;155,4822219;105,1779458;86,36911014;57,19575091;42,95492845
35;22;0;0;4;300;1;2377,315768;53,02330835;69,52714716;83,77955087;99,47993828;124,03759;123,6124858;157,9619754;153,2920262;104,6857273;86,49954089;57,57174236;43,45818049
35;22;0;0;4;318;16;31,89568913;53,3224203;69,76523035;84,19369114;99,86559337;124,4360057;123,9865114;158,4495811;153,8585186;105,0488885;86,81559978;57,87659072;43,66574861
35;22;0;0;4;318;6;245,4262926;53,3072343;69,78417334;84,29975638;99,97877572;124,6496539;124,1587905;158,9972634;154,4101677;105,2406807;86,89530422;57,92244622;43,65404471
35;22;0;0;4;318;9;141,6621138;53,32571836;69,77729527;84,23739147;99,91075024;124,5122454;124,0495736;158,630241;154,0424794;105,1175983;86,84844119;57,89894534;43,66781513
35;22;0;0;4;318;1;261,3131866;53,2996698;69,75200614;84,18256069;99,85761632;124,4432367;123,9889402;158,5035425;153,9076494;105,0552746;86,80697768;57,86326737;43,64990898
35;22;0;0;4;318;12;36,87337873;53,24211502;69,71973419;84,15910339;99,84236908;124,4703217;124,0022049;158,6616974;154,0538177;105,0793076;86,78881073;57,831707;43,60971069
